slug,name_ja,name_romaji,name_en,origin_pref,origin_city,lat,lng,primary_style,type,summary_ja,summary_en,source_title,source_url,source_publisher,source_accessed_at
sasanishiki,ササニシキ,Sasanishiki,"the once-dominant, delicate low-stickiness variety",,,,,,ingredient,あっさりした粘りの少なさが寿司や和食の職人に好まれたとされる品種。冷害に弱く、1993年の大冷害以降は作付けが大きく減ったといわれている。近年は栽培技術の見直しにより、再評価の動きも見られるとされている。,"Prized by sushi and washoku chefs for its light stickiness, said to have declined sharply in acreage after the severe cold-damage harvest of 1993. Recent shifts in cultivation technique are said to be bringing renewed interest in the variety.",ササニシキ,https://ja.wikipedia.org/wiki/ササニシキ,Wikipedia,2026-09-06
milky-queen,ミルキークイーン,Milky Queen,a low-amylose rice with extra-strong stickiness,,,,,,ingredient,アミロース含有量が低く、コシヒカリよりさらに強い粘りが出るとされる品種。冷めてもかたくなりにくいとされ、おにぎりや弁当にも向くという。単独で炊くよりコシヒカリなどに数割混ぜて炊くことが多いとされている。,"Bred for low amylose content, said to be even stickier than Koshihikari and slow to firm up after cooling, said to suit onigiri and bento as well. Often blended in small proportions with Koshihikari and similar rice rather than cooked alone.",ミルキークイーン,https://ja.wikipedia.org/wiki/ミルキークイーン,Wikipedia,2026-09-06
nikomaru,にこまる,Nikomaru,a high-temperature-resistant variety from Kyushu,,,,,,ingredient,高温でも品質が落ちにくいとされる品種で、粒が大きく粘りが強いという。九州沖縄農業研究センターで育成され、温暖化への対応品種として広がっているとされる。名は「煮ても焼いても」にちなむとされ、丼物や寿司飯にも向くという。,"Said to hold its quality even in high heat, with large grains and strong stickiness; bred at the Kyushu Okinawa Agricultural Research Center to cope with warming. Its name plays on 'whether boiled or grilled', and it's said to suit donburi and sushi rice alike.",にこまる,https://ja.wikipedia.org/wiki/にこまる,Wikipedia,2026-09-06
mori-no-kumasan,森のくまさん,Mori no Kumasan,Kumamoto's ‘bear of the forest’ premium rice,,,,,,ingredient,熊本県が「日本一おいしい米」を目指して育成したとされる品種。粒が大きく、粘りと甘みが強いといい、地元の熊本産米の代表として親しまれているという。熊本県のマスコットにちなむ名とされ、県内の食味コンクールでも評価が高いという。,"Said to have been bred by Kumamoto aiming for 'the tastiest rice in Japan', with large grains and strong stickiness and sweetness, now a local flagship. Named after Kumamoto's mascot bear, it's said to score well in the prefecture's own taste contests.",森のくまさん,https://ja.wikipedia.org/wiki/森のくまさん,Wikipedia,2026-09-06
shinnosuke,新之助,Shinnosuke,"Niigata's answer to Koshihikari, big-grained and firm",,,,,,ingredient,コシヒカリに次ぐ新潟県のブランド米として開発されたとされる品種。粒が大きくしっかりした食感を持つといい、丼物やカレーにも合うとされる。デビュー時から新潟県が広告展開に力を入れた期待の品種とされている。,"Said to have been developed as Niigata's second flagship brand alongside Koshihikari, with large grains and a firm bite said to suit donburi and curry. Niigata is said to have invested heavily in promoting it as a rising star from its debut.",新之助 (米),https://ja.wikipedia.org/wiki/新之助_(米),Wikipedia,2026-09-06
seiten-no-hekireki,青天の霹靂,Seiten no Hekireki,Aomori's first premium rice brand,,,,,,ingredient,青森県が初めて自県産の最高級ブランド米として売り出したとされる品種。粒が大きく粘りと甘みのバランスが良いといい、名は「快挙」を意味する言葉から取られたという。青森県産米としては初めて食味ランキング最高の特Aを獲得したとされている。,"Said to be Aomori's first home-grown top-tier brand rice, with large grains and balanced stickiness and sweetness; its name evokes a bolt from the blue. Said to be the first Aomori-grown rice to earn the top 'special A' taste rating.",青天の霹靂,https://ja.wikipedia.org/wiki/青天の霹靂,Wikipedia,2026-09-06
yukiwakamaru,雪若丸,Yukiwakamaru,Yamagata's firm-grained companion to Tsuyahime,,,,,,ingredient,つや姫に続く山形県のブランド米として育成されたとされる品種。粒が大きく、しっかりした歯ごたえが特徴といい、丼物や炒飯にも合うとされる。名は「雪国の若武者」をイメージして付けられたとされ、県の期待を背負う品種という。,"Said to have been bred as Yamagata's brand rice alongside Tsuyahime, with large grains and a firm, chewy bite said to suit donburi and fried rice. Its name evokes a young warrior of the snow country, said to carry the prefecture's expectations.",雪若丸,https://ja.wikipedia.org/wiki/雪若丸,Wikipedia,2026-09-06
ichihomare,いちほまれ,Ichihomare,Fukui's homage to Koshihikari's birthplace,,,,,,ingredient,コシヒカリ発祥の地とされる福井県が、その名に恥じない一番の誉れを目指して育成したとされる品種。粒が大きく艶があり、甘みが強いという。名は「日本一の誉れ」を意味するとされ、公募で選ばれた名称という。,"Bred, it's said, by Fukui — where Koshihikari was born — to live up to that legacy; noted for large, glossy grains and pronounced sweetness. Its name is said to mean 'the greatest honor in Japan', chosen through a public naming contest.",いちほまれ,https://ja.wikipedia.org/wiki/いちほまれ,Wikipedia,2026-09-06
ginga-no-shizuku,銀河のしずく,Ginga no Shizuku,Iwate's cooled-and-still-good brand rice,,,,,,ingredient,岩手県が開発したブランド米とされる品種で、あっさりとした甘みと粘りを持ち、冷めてもおいしいという。名は宮沢賢治の「銀河鉄道の夜」に由来するとされる。岩手県が生産量よりも品質を優先して育成したブランド米とされている。,"Said to be Iwate's developed brand rice, with a light sweetness and stickiness that holds up even after cooling; its name nods to Miyazawa Kenji's fiction. Said to have been bred by Iwate prioritizing quality over yield.",銀河のしずく,https://ja.wikipedia.org/wiki/銀河のしずく,Wikipedia,2026-09-06
date-masayume,だて正夢,Date Masayume,Miyagi's rich-tasting successor to Sasanishiki,,,,,,ingredient,宮城県がササニシキ以来のブランド米として育成したとされる品種。粒が大きく、しっかりした旨みと粘りを持つといい、伊達政宗の「正夢」にちなむ名という。宮城県産米では初めて特Aを複数年連続で獲得したとされる期待の品種という。,"Said to be Miyagi's brand rice developed as a successor since Sasanishiki, with large grains, umami and stickiness; its name nods to Date Masamune. Said to be the first Miyagi rice to earn 'special A' ratings in multiple consecutive years.",だて正夢,https://ja.wikipedia.org/wiki/だて正夢,Wikipedia,2026-09-06
fufufu,富富富,Fufufu,Toyama's heat- and disease-resistant new brand,,,,,,ingredient,富山県が温暖化と病害に強い品種として育成し、2018年にデビューさせたとされるブランド米。粒がしっかりして甘みがあり、冷めてもおいしいという。名は「富山県」の「富」を三つ重ねたとされ、県が総力を挙げた品種という。,"Said to have been bred by Toyama for heat and disease resistance and launched in 2018, with firm grains and sweetness that hold up when cooled. Its name is said to stack three 'fu' characters from Toyama, reflecting the prefecture's full commitment.",富富富,https://ja.wikipedia.org/wiki/富富富,Wikipedia,2026-09-06
yumeshizuku,夢しずく,Yume Shizuku,"Saga's mild, everyday companion to Sagabiyori",,,,,,ingredient,佐賀県が育成した品種で、さがびよりよりもさっぱりとした食味とされ、和食との相性がよいという。県内では日常づかいの米として親しまれているとされる。名は穏やかな食味のイメージから付けられたとされ、幅広い料理と合わせやすいという。,"Bred in Saga, said to have a lighter taste than Sagabiyori and to pair well with everyday washoku, favored within the prefecture as a daily table rice. Its name is said to evoke a gentle taste, making it easy to pair with a wide range of dishes.",夢しずく,https://ja.wikipedia.org/wiki/夢しずく,Wikipedia,2026-09-06
genkitsukushi,元気つくし,Genki Tsukushi,Fukuoka's brand rice bred for consistent quality,,,,,,ingredient,福岡県が良食味と品質の安定を目指して育成したとされる品種。粒がやや大きく、粘りと甘みのバランスが良いといい、毎日食べても飽きないとされる。名は「元気」と「筑紫」にちなむとされ、福岡県の看板品種の一つという。,"Said to have been bred by Fukuoka for consistent quality and good taste, with somewhat large grains and balanced stickiness said not to tire the palate. Its name blends 'genki' (vigor) with 'Tsukushi', an old name for the region, one of Fukuoka's flagship varieties.",元気つくし,https://ja.wikipedia.org/wiki/元気つくし,Wikipedia,2026-09-06
kirara397,きらら397,Kirara 397,the Hokkaido variety that changed the north's reputation,,,,,,ingredient,「やっかいどう米」と揶揄された北海道米の評価を大きく変えたとされる先駆け品種。あっさりした食味で、後継のななつぼしやゆめぴりかの礎になったという。名は「きらきら光る」に由来するとされ、その後の道産ブランド米開発の起点になったという。,"Said to be the pioneering variety that reversed Hokkaido rice's once-poor reputation, with a light taste, paving the way for later brands like Nanatsuboshi. Its name is said to evoke a sparkling glint, and it's credited as the starting point for later Hokkaido brand rice.",きらら397,https://ja.wikipedia.org/wiki/きらら397,Wikipedia,2026-09-06
koshiibuki,こしいぶき,Koshiibuki,"an early-harvest, everyday Niigata variety",,,,,,ingredient,コシヒカリより早く収穫できるとされる新潟県の品種。あっさりした食味で、日常づかいの米として親しまれているといい、新米をいち早く楽しめる品種ともされる。名はコシヒカリの「こし」と、新潟の気候にちなむ「いぶき」から取られたとされる。,"Said to be harvested earlier than Koshihikari, a Niigata variety with a light taste favored as everyday rice, letting shoppers taste the new crop first. Its name is said to combine Koshihikari's 'koshi' with 'ibuki', evoking Niigata's climate.",こしいぶき,https://ja.wikipedia.org/wiki/こしいぶき,Wikipedia,2026-09-06
niji-no-kirameki,にじのきらめき,Niji no Kirameki,a nationwide variety bred to withstand hot summers,,,,,,ingredient,農研機構が高温登熟性に優れるよう育成したとされる品種。猛暑でも品質が落ちにくいといい、産地を問わず栽培が広がる、地球温暖化を見据えた品種とされる。「にじ」は複数の系統を掛け合わせたことに由来するとされる新しい品種という。,"Said to have been bred by Japan's national agriculture agency for heat tolerance during ripening, spreading nationwide with warming climates in mind. The 'niji' (rainbow) in its name is said to reflect the multiple lines crossed to breed it.",にじのきらめき,https://ja.wikipedia.org/wiki/にじのきらめき,Wikipedia,2026-09-06
kamenoo,亀の尾,Kamenoo,the century-old landrace behind Koshihikari's lineage,,,,,,ingredient,明治時代に山形県庄内地方で発見されたとされる在来品種。コシヒカリなど後の多くの品種の系譜につながるといい、日本酒の酒米としても使われているとされる。冷害に強かったとされ、当時の品種改良の起点として重視された在来種という。,"A landrace said to have been found in Yamagata's Shonai region in the Meiji era, an ancestor in the lineage of Koshihikari and other varieties, also used for sake. Said to have been notably cold-hardy, making it a starting point for later breeding efforts.",亀の尾,https://ja.wikipedia.org/wiki/亀の尾,Wikipedia,2026-09-06
koganemochi,こがねもち,Koganemochi,"a widely grown, glossy-golden mochi rice",,,,,,ingredient,つやのある色合いから名付けられたとされるもち米の代表品種。粘りが強く、餅や赤飯、おこわなど幅広い用途に使われる定番のもち米とされる。全国のもち米作付面積でも上位を占めるとされる、流通量の多い定番品種という。,"Named, it's said, for its glossy golden hue, a leading mochi-rice variety used broadly for pounded mochi, festive red rice, and steamed glutinous rice. Said to rank among the most widely planted mochi-rice varieties nationwide.",こがねもち,https://ja.wikipedia.org/wiki/こがねもち,Wikipedia,2026-09-06
himenomochi,ヒメノモチ,Himenomochi,"Kumamoto's smooth, low-cracking mochi rice",,,,,,ingredient,餅にしたときの口当たりの良さと、ひび割れしにくさが特徴とされるもち米。熊本県で育成され、九州で広く栽培される流通量の多い品種という。西日本のもち米生産を支える主力品種の一つとされている。,A mochi rice said to be smooth on the palate and resistant to cracking when pounded; bred in Kumamoto and widely grown across Kyushu. Said to be one of the mainstay varieties supporting mochi-rice production in western Japan.,ヒメノモチ,https://ja.wikipedia.org/wiki/ヒメノモチ,Wikipedia,2026-09-06
yamadanishiki,山田錦,Yamada Nishiki,"the ‘king of sake rice’, prized for its large core",,,,,,ingredient,「酒米の王様」と呼ばれる最高峰の酒米とされる。粒の中心にある心白が大きく、高精米にも耐えるため吟醸酒や大吟醸によく使われる酒米の代表格という。1936年に兵庫県で品種登録されたとされ、今も酒米生産量で最大を占めるという。,"Often called the 'king of sake rice', said to have a large starchy core that withstands heavy polishing, prized above all for ginjo and daiginjo sake. Said to have been registered as a variety in Hyogo in 1936, and still accounts for the largest sake-rice output.",山田錦,https://ja.wikipedia.org/wiki/山田錦,Wikipedia,2026-09-06
gohyakumangoku,五百万石,Gohyakumangoku,"Niigata's crisp, dry-style sake rice",,,,,,ingredient,新潟県を代表するとされる酒米で、淡麗辛口の日本酒に合うといわれる。生産量は山田錦に次いで多いとされ、北陸から東北にかけて広く栽培されるという。1957年に新潟県で育成されたとされ、淡麗な味わいの酒に多く使われるという。,"Niigata's signature sake rice, said to suit the crisp, dry style of local sake, with the second-largest production after Yamada Nishiki nationwide. Said to have been bred in Niigata in 1957, widely used for sake with a crisp, dry character.",五百万石,https://ja.wikipedia.org/wiki/五百万石,Wikipedia,2026-09-06
miyamanishiki,美山錦,Miyama Nishiki,a cold-hardy sake rice from Nagano's mountains,,,,,,ingredient,長野県で育成されたとされる酒米で、冷涼な高地でも育つ耐冷性を持つという。すっきりとした味わいの酒になりやすいとされ、東北の蔵元にも広まったという。1978年に品種登録されたとされ、高精米にも比較的耐えるといわれている。,"A sake rice said to have been bred in Nagano, cold-hardy enough for high, cool elevations and said to yield a clean-tasting sake favored across Tohoku. Said to have been registered in 1978, reportedly tolerating heavy polishing relatively well.",美山錦,https://ja.wikipedia.org/wiki/美山錦,Wikipedia,2026-09-06
omachi,雄町,Omachi,the century-old ancestor of many sake rice lines,,,,,,ingredient,江戸時代末期に岡山県で発見されたとされる最古参の酒米。多くの酒米品種の親にあたるとされ、コクのある個性の強い酒になりやすいという希少品種とされる。酒米としては栽培に手間がかかるとされ、生産者の減少で希少性が高まっているという。,"Said to have been found in Okayama in the closing years of the Edo period, an ancestor of many modern sake rice lines, said to give sake a rich, distinct body. Said to be labor-intensive to grow as a sake rice, with its rarity rising as fewer farmers keep growing it.",雄町,https://ja.wikipedia.org/wiki/雄町,Wikipedia,2026-09-06
koshitanrei,越淡麗,Koshi Tanrei,Niigata's cross of two celebrated sake rices,,,,,,ingredient,山田錦と五百万石を掛け合わせて新潟県が育成したとされる大粒の酒米。両者の長所を受け継ぎ、大吟醸向きの高級酒米として扱われているという。2004年に品種登録されたとされ、新潟県の高級酒向けに位置づけられているという。,"Said to be a large-grained sake rice bred in Niigata by crossing Yamada Nishiki and Gohyakumangoku, inheriting traits of both and prized for daiginjo. Said to have been registered in 2004, positioned within Niigata for premium-grade sake.",越淡麗,https://ja.wikipedia.org/wiki/越淡麗,Wikipedia,2026-09-06
iwai,祝,Iwai,a revived Kyoto sake rice for the local brewing trade,,,,,,ingredient,京都府で育成されたが一時栽培が途絶えたとされる酒米。1990年代に地元蔵元の求めで復活栽培が進み、京の酒造りを象徴する米として扱われているという。1930年代に育成されたとされ、一時は栽培記録が途絶えかけたと伝えられる。,"A Kyoto-bred sake rice said to have fallen out of cultivation before local brewers helped revive it in the 1990s, now treated as symbolic of Kyoto sake. Said to have been bred in the 1930s, with its cultivation record reportedly nearly lost at one point.",祝 (米),https://ja.wikipedia.org/wiki/祝_(米),Wikipedia,2026-09-06
akamai,赤米,Akamai,red-husked rice tied to old harvest rituals,,,,,,ingredient,赤い糠層を持つ古代からの品種群とされる。収穫量は少ないが、神事や赤飯の起源に関わるとされ、対馬など各地の神社で今も栽培が伝えられているという。縄文・弥生期の遺跡から赤米の痕跡が見つかっているとされ、日本最古級の米の系統ともいわれる。,"An ancient category of rice said to carry a reddish bran layer; low-yielding but tied, it's said, to Shinto harvest rituals still kept at shrines like those on Tsushima. Traces of red rice are said to have been found at Jomon- and Yayoi-era sites, making it among Japan's oldest rice lineages.",赤米,https://ja.wikipedia.org/wiki/赤米,Wikipedia,2026-09-06
kuromai,黒米,Kuromai,an anthocyanin-rich rice used since antiquity,,,,,,ingredient,黒紫色の糠層にアントシアニンを含むとされる古代米の一群。少量を白米に混ぜて炊くと紫がかった色に染まるといい、古くは薬用とされたこともあるという。中国では古くから「薬膳米」として扱われてきたとされ、近年は栄養価の面でも注目されているという。,"An ancient rice group said to carry anthocyanins in its blackish-purple bran; mixed sparingly with white rice, it's said to tint the pot purple, and was once treated as medicinal. Long treated in China as a 'medicinal rice', it's said to be drawing renewed attention for its nutritional profile.",黒米,https://ja.wikipedia.org/wiki/黒米,Wikipedia,2026-09-06
