slug,name_ja,name_romaji,name_en,origin_pref,origin_city,lat,lng,primary_style,type,summary_ja,summary_en,source_title,source_url,source_publisher,source_accessed_at
jouatsu-genatsu-jouryu,常圧蒸留と減圧蒸留,Joatsu / Genatsu Jouryu,Atmospheric and reduced-pressure distillation,,,,,その他,ingredient,焼酎を単式蒸留機にかける際の圧力の違い。外気と同じ圧力で沸かす常圧蒸留は原料の香りが濃く出るコクのある酒質に、気圧を下げて低い温度で沸かす減圧蒸留はすっきりとした軽い酒質になるとされる。,"The difference in pressure used when running shochu through a single-distillation still. Atmospheric distillation, boiling the mash at ordinary air pressure, is said to bring out a rich body with a concentrated raw-material aroma, while reduced-pressure distillation, boiling at a lower temperature under reduced pressure, is said to give a cleaner, lighter style.",「常圧蒸留」と「減圧蒸留」の違いは？焼酎の味や香りはどう変わる？,https://style.iichiko.co.jp/attraction/20220805/0154/,三和酒類,2026-09-13
maewari,前割り,Maewari,Maewari — pre-mixed and rested shochu,,,,,その他,ingredient,焼酎と水をあらかじめ合わせて数日から数週間寝かせておく飲み方。水と焼酎の分子がなじんで角が取れ、口当たりが驚くほどまろやかになるとされ、お湯割りや水割り、ロックといった飲み方もこの延長で語られるという。,"A way of drinking shochu in which it's mixed with water in advance and left to rest for days or weeks. The water and spirit are said to meld together and soften the sharp edges, giving a remarkably mellow mouthfeel, and styles like oyuwari (hot water), mizuwari (cold water), and on the rocks are discussed as extensions of the same idea.",前割り(まえわり),https://www.shochu.jp/dic/07ma/mae-wari.htm,本格焼酎の楽しみ,2026-09-13
kame-tsubo-jikomi,かめ壺仕込み,Kame-tsubo Jikomi,Kame-tsubo jikomi — earthenware-jar mashing,,,,,その他,ingredient,陶器の甕を発酵容器に使う昔ながらの仕込み方法。甕を地中に半分ほど埋めることで温度が一定に保たれやすく、長年使われた甕の気孔には微生物が住み着いて複雑な風味を助けるとされる。,"A traditional mashing method using earthenware jars as the fermentation vessel. Burying the jars roughly halfway in the ground is said to help keep their temperature steady, and the microscopic pores of jars used for years are said to harbor microbes that lend the mash a more complex flavor.",『かめ』と『焼酎』のおいしくてふか〜い関係,https://www.hamadasyuzou.co.jp/denbee/column/post_8.html,濵田酒造,2026-09-13
kashi-daru-jukusei,樫樽熟成,Kashi-daru Jukusei,Oak-cask aging,,,,,その他,ingredient,焼酎をウイスキーのような樫の木樽で貯蔵・熟成させる技法。樽材の成分が溶け出して琥珀色に色づき、バニラや木の香りが加わるとされ、色の濃さは国税庁の着色度規制の範囲内に収める必要があるという。,"A technique for storing and aging shochu in oak casks, much like whisky. Compounds from the wood are said to leach into the spirit, coloring it amber and adding vanilla and woody notes, though the depth of color must stay within limits set by the National Tax Agency's coloring regulation.",焼酎に関するもの,https://www.nta.go.jp/about/organization/tokyo/sake/abc/abc-shochu.htm,東京国税局,2026-09-13
kasutori-shochu,粕取り焼酎,Kasutori Shochu,Kasutori shochu — shochu distilled from sake lees,,,,,米,ingredient,清酒を搾った後に残る酒粕を原料にする焼酎。米粒そのものではなく酒粕を蒸留するため独特の香ばしい香りを持つとされ、北部九州で古くから五月の早苗饗祭の酒として親しまれてきたという。,"Shochu distilled from sake lees, the pressed-out solids left over after brewing sake. Because it distills lees rather than whole rice grains, it's said to carry a distinctively toasty aroma, and has long been enjoyed in northern Kyushu as the drink for the May sanaburi rice-planting festival.",第23回：粕取り焼酎,https://www.honkakushochu-awamori.jp/shochu-column/column/knowledge/23.html,日本酒造組合中央会,2026-09-13
satsuma-shochu,薩摩焼酎,Satsuma Shochu,Satsuma shochu — Kagoshima's GI-designated imo-jochu,鹿児島県,,31.5602,130.5581,芋,ingredient,鹿児島県産のさつまいもと水を原料に、県内(奄美市・大島郡を除く)で単式蒸留し容器詰めまで行った芋焼酎だけが名乗れる呼び方。2005年に世界貿易機関の地理的表示として認められたという。,"The name reserved for imo-jochu made from Kagoshima-grown sweet potatoes and water, single-distilled and bottled within the prefecture (excluding Amami City and Oshima District). It's said to have been recognized as a World Trade Organization geographical indication in 2005.",別紙 地理的表示「薩摩」生産基準,https://www.nta.go.jp/taxes/sake/hyoji/chiri/241220_kitakata_besshi01.htm,国税庁,2026-09-13
kuma-shochu,球磨焼酎,Kuma Shochu,Kuma shochu — Kumamoto's GI-designated rice spirit,熊本県,人吉市,32.2103,130.762,米,ingredient,熊本県球磨郡・人吉市の地下水で仕込み、米だけを原料に同地域内で蒸留・容器詰めまで行った米焼酎だけが名乗れる呼び方。1995年、日本で最初に地理的表示として指定された焼酎だという。,"The name reserved for rice shochu mashed with groundwater from the Kuma district and Hitoyoshi City in Kumamoto, made from rice alone and distilled and bottled within the same area. It's said to have been the first shochu in Japan to receive a geographical indication, in 1995.",球磨焼酎とは,https://kumashochu.or.jp/wp/kumashochu/,球磨焼酎酒造組合,2026-09-13
iki-shochu,壱岐焼酎,Iki Shochu,Iki shochu — Nagasaki's GI-designated barley spirit,長崎県,壱岐市,33.7486,129.7189,麦,ingredient,長崎県壱岐島の水で仕込み、島内で蒸留・容器詰めまで行った麦焼酎だけが名乗れる呼び方。大麦2に対し米麹1というおおよその比率が伝統的に使われてきたとされ、麦焼酎発祥の地として知られているという。,"The name reserved for barley shochu mashed with water from Iki Island in Nagasaki and distilled and bottled on the island itself. A rough ratio of two parts barley to one part rice koji is said to have traditionally been used, and Iki is known as the birthplace of mugi-jochu.",壱岐焼酎とは,https://ikishochu.org/iki-distilled-spirits/,壱岐酒造協同組合,2026-09-13
ryukyu-awamori,琉球泡盛,Ryukyu Awamori,Ryukyu Awamori — Okinawa's GI-designated spirit,沖縄県,,26.2124,127.6809,黒糖・泡盛,ingredient,タイ米を原料に、黒麹で米のすべてを麹にする全麹仕込みを行い、沖縄県内で仕込み・蒸留・容器詰めまで行った泡盛だけが名乗れる呼び方。地理的表示として県内での一貫した製造が求められるという。,"The name reserved for awamori made from Thai rice, using black koji to turn every grain into koji under the zen-koji-jikomi method, and mashed, distilled, and bottled entirely within Okinawa Prefecture. The geographical indication is said to require the whole process to stay within the prefecture.",別紙 地理的表示「琉球泡盛」生産基準,https://www.nta.go.jp/taxes/sake/hyoji/chiri/210630_nagano_besshi01.htm,国税庁,2026-09-13
oita-mugi-jochu,大分麦焼酎,Oita Mugi-jochu,Oita mugi-jochu — the all-barley shochu style,大分県,,33.2382,131.6126,麦,ingredient,大麦と麦麹だけで造る麦100%焼酎という現代的なスタイルを牽引した大分県の麦焼酎。1973年に県内の蔵元が開発したとされ、香りが穏やかで飲みやすい酒質が全国的な麦焼酎ブームを生んだという。,"The barley shochu style from Oita Prefecture that drove the modern trend for mugi 100 percent shochu, made entirely from barley and barley koji. It's said to have been developed by an Oita brewery in 1973, and its mild, easy-drinking character is said to have sparked a nationwide barley-shochu boom.",第14回 麦焼酎大国「大分」誕生の物語,https://www.honkakushochu-awamori.jp/shochu-column/column/meguri/meg_14.html,日本酒造組合中央会,2026-09-13
miyazaki-imo-jochu,宮崎の芋焼酎,Miyazaki Imo-jochu,Miyazaki imo-jochu,宮崎県,,32.3617,131.401,芋,ingredient,鹿児島と並ぶ芋焼酎の産地として知られる宮崎県の芋焼酎。黄金千貫を中心に、ジョイホワイトなど宮崎で育成された品種も使われるとされ、地域ごとの気候や土壌の違いが酒質に出るという。,"Imo-jochu from Miyazaki Prefecture, a producing region on par with Kagoshima. Koganesengan remains the mainstay, alongside varieties bred in Miyazaki itself such as Joy White, and local differences in climate and soil are said to show through in the finished spirit.",芋焼酎に使われる「芋」ってどんな芋？主な種類・特徴をご紹介,https://guide.honkakushochu-awamori.jp/types-of-potatoes-used-for-imo-shochu/,日本酒造組合中央会,2026-09-13
amami-kokuto-shochu,奄美黒糖焼酎,Amami Kokuto-jochu,Amami kokuto-jochu,鹿児島県,奄美市,28.3775,129.4936,黒糖・泡盛,ingredient,鹿児島県の奄美群島だけで製造が許されている黒糖焼酎。サトウキビの栽培が盛んなこの島々ならではの甘い香りを持つとされ、約30の蔵元が米麹を使う酒税法上の条件を守りながら個性を競っているという。,"Kokuto-jochu permitted to be made only in the Amami Islands of Kagoshima Prefecture. It's said to carry a sweet aroma distinctive to islands where sugarcane cultivation thrives, and around 30 breweries are said to compete on character while observing the liquor tax law's condition that rice koji be used.",奄美黒糖焼酎について,https://lento.co.jp/about/kokutoshochu/,奄美大島開運酒造,2026-09-13
izu-shoto-shochu,伊豆諸島の焼酎(島酒),Izu Shoto Shochu (Shima-zake),Izu Islands shochu — shima-zake,東京都,八丈島,33.1102,139.7873,芋,ingredient,東京都の伊豆諸島で「島酒」とも呼ばれる芋焼酎。1853年に薩摩から流された人物が蒸留器とさつまいもの苗を持ち込んで伝えたとされ、米が乏しい島の事情から麦麹を使うのが特徴だという。,"Imo-jochu made in Tokyo's Izu Islands, also known as shima-zake. It's said to have been introduced in 1853 by a man exiled there from Satsuma, who brought a still and sweet potato seedlings, and using barley koji — a response to the islands' scarcity of rice — is said to be its hallmark.",島の水から生まれるこの風味。八丈島の島酒,https://www.hachijo.gr.jp/specials/shochu/,八丈島観光協会,2026-09-13
tanegashima-imo-jochu,種子島の芋焼酎,Tanegashima Imo-jochu,Tanegashima imo-jochu,鹿児島県,西之表市ほか(種子島),30.7326,130.9975,芋,ingredient,鉄砲伝来の地として知られる種子島の芋焼酎。1698年、島主が琉球王国から甘藷を譲り受けたとする説が伝わり、甘藷(さつまいも)伝来の地のひとつとして語られているという。,"Imo-jochu from Tanegashima, the island known as where firearms first reached Japan. One account says the island's lord received sweet potato from the Ryukyu Kingdom in 1698, and Tanegashima is spoken of as one of the places where sweet potato is said to have first arrived in the region.",さつまいもの歴史 - 甘藷栽培,https://www.furusato-tanegashima.net/kansyo/kansyo-saibai.html,種子島観光協会,2026-09-13
hanazake,花酒,Hanazake,Hanazake — Yonaguni's high-proof spirit,沖縄県,八重山郡与那国町,24.4681,122.9986,黒糖・泡盛,ingredient,日本最西端の与那国島でのみ製造される、アルコール分60度前後の蒸留酒。原料や製法は泡盛と同じだが、度数が泡盛の上限を超えるため酒税法上は「スピリッツ」として区別されているという。,"A distilled spirit made only on Yonaguni, Japan's westernmost island, at around 60 percent alcohol. Its raw materials and method are the same as awamori, but because its proof exceeds awamori's legal ceiling, it's classified as 'spirits' rather than awamori under the liquor tax law.",花酒与那国ハナザケヨナグニ,https://okinawa-awamori.or.jp/products/835/,沖縄県酒造組合,2026-09-13
chouki-chozo-shochu,長期貯蔵焼酎,Choki Chozo Shochu,Choki chozo shochu — long-aged shochu labeling,,,,,その他,ingredient,3年以上貯蔵した原酒を総量の50%以上使うと表示できる、焼酎(泡盛を除く)の貯蔵年数の基準。泡盛の場合は3年以上の貯蔵酒を指して「古酒(クース)」と呼ぶなど、表示のルールが分かれているという。,"A labeling standard for shochu, other than awamori, that can be marked 'long-aged' once at least 50 percent of the blend is raw spirit stored three years or longer. Awamori follows a separate rule, using the term kusu for spirit aged three years or more, the labeling conventions diverging between the two.",本格焼酎用語辞典「長期貯蔵」って何？,https://www.hamadasyuzou.co.jp/denbee/column/post_128.html,濵田酒造,2026-09-13
